ID,mon,stay,freq,plan,purp1,purp2,ad,ad1,ad2,ad3,ad4,ad5,ad6,ad7,ad8,ad9,ad10,ad_impact1,ad_impact2,ad_impact3,info1,info2,info3,info4,info5,info6,info7,info8,info9,att01,att02,att03,att04,att05,att06,att07,att08,att09,att10,att11,att12,att13,att14,att15,att16,type,gs,gus1,gus2,gus3,gus4,gus5,gus6,gus7,gus8,btimes,bprice,local1,local2,local3,local4,local5,slp1,hsat,slp2,bsat,slp3,slp4,slp5,slp6,slp7,prepay,pmoney,pdollar,airf,pit1,pm1,pit2,pm2,pit3,pm3,pit4,pm4,pit5,pm5,pit6,pm6,money,dollar,money1,p1,money1_1,p1_1,money2,p2,money3,p3,money4,p4,money5,p5,money6,p6,m601,m602,m603,m604,m605,m606,m607,m608,m609,m610,utax,taxc,act1,act2,act3,act4,act5,act6,act7,act8,act9,act10,act11,act12,act13,act14,act15,act16,act17,act18,act19,sp1,sp2,sp3,sp4,sp5,sp6,sp7,sp8,sp9,sp10,sp11,sp12,sp13,sp14,sp15,sp16,sp17,sp18,sp19,sp20,sp21,sp22,sp23,sp24,sp25,sp26,sp27,sp28,sp29,sp30,sp31,sp32,sp33,sp34,sp35,spfav,t1,t2,t3,t4,t5,t6,t7,t8,t9,t10,t11,t12,ts,tus1,tus2,tus3,tus4,tus5,tus6,tus7,tus8,tus9,tus10,tus11,tus12,again,agwhy,recom,s11,s12,s13,s14,s21,s22,s23,s31,s32,s33,s34,sall,i1,i2,i3,i4,i5,i6,i7,i8,i9,i10,i11,i12,i13,i14,i15,i16,i17,i18,lc,nation,nation_o,resid,resid_o,age,educ,income,occup,gender
2680,6,4,2,21,1,0,1,0,1,0,0,1,0,0,0,0,1,2,5,10,1,1,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,5,9,9,9,9,9,9,9,9,9,99,9,9,9,9,9,9,1,4,0,9,0,0,0,0,0,0,,,,,,,,,,,,,,,,20580,新台幣,7840,1,"7,000",1,4600,1,1840,1,,,,,6300,1,882,4536,0,882,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,3,4,5,8,13,14,65,66,77,801,,,,,,,,,,,,,,,,,,,,,,,,,5,0,1,1,0,0,1,0,0,0,0,1,0,5,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,5,5,5,5,5,5,5,5,5,5,5,5,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,54,54,54,54,3,1,2,2,2
2681,6,3,1,30,1,0,1,1,1,0,0,1,0,0,0,0,0,1,2,5,1,1,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,5,9,9,9,9,9,9,9,9,9,99,9,9,9,9,9,9,1,3,0,9,0,0,0,0,0,0,,,,,,,,,,,,,,,,31190,新台幣,12550,2,"5,000",2,8540,2,3660,2,1220,2,,,5220,2,0,0,1670,0,3550,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,2,3,4,5,8,11,51,52,55,65,66,77,112,115,801,803,825,,,,,,,,,,,,,,,,,,77,0,1,1,0,0,1,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,4,5,5,5,5,5,5,5,5,5,5,5,1,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,2,2,4,4,2,2,2,5,2
2682,6,3,3,10,4,1,1,1,1,1,1,1,0,0,0,0,0,2,1,5,1,1,1,0,0,1,0,0,0,1,1,1,1,0,0,1,0,0,0,0,0,1,0,0,0,5,9,9,9,9,9,9,9,9,9,99,9,9,9,9,9,9,1,4,0,9,0,0,0,0,0,1,17860,泰銖,1,1,4970,0,0,0,0,0,0,0,0,0,0,11620,新台幣,,,,,3680,1,740,1,560,1,280,1,6360,1,2162,0,1590,0,509,0,0,2099,0,0,0,,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,139,146,147,166,171,181,843,,,,,,,,,,,,,,,,,,,,,,,,,,,,,171,0,1,0,0,0,1,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,1,4,1,4,5,4,4,4,4,4,5,4,4,5,4,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,54,54,54,54,3,1,2,6,1
2683,6,3,2,10,1,0,0,9,9,9,9,9,9,9,9,9,9,88,88,88,9,9,9,9,9,9,9,9,9,1,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,5,9,9,9,9,9,9,9,9,9,99,9,9,9,9,9,9,1,5,0,9,0,0,0,0,0,1,9516,港幣,0,1,9516,0,0,0,0,0,0,0,0,0,0,22430,新台幣,,,,,9760,1,2440,1,1160,1,610,1,8460,1,0,0,3553,0,4907,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,2,4,65,66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,1,0,0,1,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,4,4,4,4,5,5,5,5,5,5,5,5,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,2,2,4,4,4,2,3,1,2
2684,6,5,1,40,4,1,0,9,9,9,9,9,9,9,9,9,9,88,88,88,9,9,9,9,9,9,9,9,9,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,5,9,9,9,9,9,9,9,9,9,99,9,9,9,9,9,9,1,4,0,9,1,0,0,0,0,0,,,,,,,,,,,,,,,,15320,新台幣,4630,1,,,4290,1,1230,1,720,1,,,4450,1,2447,0,579,0,1424,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,5,67,69,125,801,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,125,0,1,1,0,0,0,0,0,0,0,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,5,4,5,5,5,5,4,4,4,5,4,4,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,53,53,53,53,4,1,2,5,1
2685,6,4,1,20,4,1,1,1,1,0,0,1,0,0,0,0,0,5,2,1,1,1,1,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5,9,9,9,9,9,9,9,9,9,99,9,9,9,9,9,9,0,9,0,9,1,0,0,0,0,0,,,,,,,,,,,,,,,,6610,新台幣,,,,,3060,1,620,1,,,,,2930,1,0,0,0,0,2930,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,3,5,6,66,802,808,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0,0,1,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,1,4,1,4,4,4,4,5,5,5,5,4,0,4,4,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,2,2,2,2,2,2,2,11,2
2686,6,2,3,15,4,1,0,9,9,9,9,9,9,9,9,9,9,88,88,88,9,9,9,9,9,9,9,9,9,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5,9,9,9,9,9,9,9,9,9,99,9,9,9,9,9,9,1,4,0,9,0,0,0,0,0,1,20400,新台幣,1,1,5100,0,0,0,0,0,0,0,0,0,0,7280,新台幣,,,,,2550,1,620,1,1530,1,,,2580,1,0,0,0,0,2580,0,0,0,0,0,0,,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,5,8,66,433,807,808,63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,807,0,0,1,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,1,4,1,4,4,4,4,4,4,4,4,4,4,4,4,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,3,3,3,3,2,2,2,4,2
2687,6,5,3,5,4,1,1,0,1,0,1,0,0,0,0,0,0,4,2,99,1,1,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,3,9,9,9,9,9,9,9,9,9,99,9,0,0,1,0,0,1,4,0,9,1,0,0,0,0,1,27600,泰銖,1,1,13800,0,0,0,0,0,0,0,0,0,0,45980,泰銖,,,,,3780,1,2760,1,4600,1,920,1,33920,1,5427,0,3053,21370,2035,2035,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,3,4,5,11,65,67,340,345,348,433,808,874,,,,,,,,,,,,,,,,,,,,,,,,340,0,1,1,0,0,1,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,1,4,1,4,5,4,4,4,5,4,4,4,4,5,4,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,54,54,54,54,3,1,2,5,2
2688,6,5,2,20,4,1,0,9,9,9,9,9,9,9,9,9,9,88,88,88,9,9,9,9,9,9,9,9,9,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5,9,9,9,9,9,9,9,9,9,99,9,9,9,9,9,9,1,4,0,9,1,0,0,0,0,0,,,,,,,,,,,,,,,,17460,新台幣,5950,1,,,4290,1,310,1,,,,,6910,1,1728,2142,0,2349,691,0,0,0,0,0,0,,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,5,66,85,99,112,801,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99,0,0,1,0,0,0,0,0,0,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,1,4,1,4,4,4,4,4,4,4,4,4,4,4,4,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,55,55,55,55,2,1,1,10,1
2689,6,7,1,30,1,0,1,1,1,0,0,1,1,0,0,0,0,2,1,6,1,1,1,1,0,1,0,1,0,1,1,1,1,1,1,1,0,0,0,1,0,1,0,0,0,5,9,9,9,9,9,9,9,9,9,99,9,9,9,9,9,9,1,4,0,9,0,0,0,0,0,1,110140,新台幣,0,1,58800,0,0,1,51340,0,0,0,0,0,0,106000,新台幣,,,,,39040,4,980,4,6710,4,2440,4,56830,4,6820,0,2273,0,6820,0,0,21595,5115,14208,1,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,2,5,65,77,160,185,187,235,295,808,843,,,,,,,,,,,,,,,,,,,,,,,,,185,0,0,0,0,0,0,1,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,5,5,5,5,5,5,5,5,5,5,5,5,1,1,0,1,1,0,0,0,1,0,0,1,0,1,0,0,0,0,1,2,2,4,4,4,2,2,10,1
2690,6,5,1,30,1,0,1,1,0,1,0,1,0,0,0,0,1,1,5,10,1,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,4,0,0,0,0,0,0,0,0,2,3,9,9,9,9,9,1,4,0,9,0,0,0,0,0,1,2109,美元,1,1,781,1,349,1,259,0,0,1,87,0,0,5850,新台幣,,,,,,,,,,,,,5850,2,0,0,0,0,3510,2340,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,3,169,181,185,187,235,273,867,,,,,,,,,,,,,,,,,,,,,,,,,,,185,0,0,0,0,1,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,4,4,4,4,4,4,4,4,4,4,4,4,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,7,1,1,12,1
2691,6,3,3,10,1,0,0,9,9,9,9,9,9,9,9,9,9,88,88,88,9,9,9,9,9,9,9,9,9,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5,9,9,9,9,9,9,9,9,9,99,9,9,9,9,9,9,0,9,1,4,0,0,0,0,0,1,35900,新台幣,1,1,9890,0,0,0,0,0,0,0,0,0,0,14870,新台幣,,,,,4880,1,740,1,1830,1,370,1,7050,1,2820,0,0,3525,705,0,0,0,0,0,0,,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,4,5,21,66,68,71,801,808,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,0,1,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,4,4,4,5,5,5,5,5,5,5,5,5,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,4,4,2,2,1,11,2
2692,6,3,2,15,3,0,9,9,9,9,9,9,9,9,9,9,9,88,88,88,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,5,9,9,9,9,9,9,9,9,9,99,9,9,9,9,9,9,1,4,0,9,0,0,0,0,0,1,30600,新台幣,1,1,9180,0,0,0,0,0,0,0,0,0,0,4510,新台幣,,,,,2040,1,1530,1,,,,,940,1,0,0,0,0,940,0,0,0,0,0,0,,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,4,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,0,0,0,0,1,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,4,4,0,4,4,0,5,4,4,4,4,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,3,3,3,5,3,4,1,1
2693,6,2,3,10,3,0,9,9,9,9,9,9,9,9,9,9,9,88,88,88,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,5,9,9,9,9,9,9,9,9,9,99,9,9,9,9,9,9,1,5,0,9,0,0,0,0,0,1,312,美元,1,1,123,1,77,0,0,0,0,1,16,0,0,3570,新台幣,,,,,1530,1,2040,1,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49,0,0,0,0,0,1,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,4,4,0,4,4,0,4,0,4,4,4,4,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,53,53,53,53,5,3,4,1,2
2694,6,6,2,20,1,0,1,1,1,0,1,1,0,0,0,0,0,2,1,5,1,1,0,0,0,1,0,1,0,1,1,1,0,0,1,0,0,0,0,0,1,0,1,0,0,5,9,9,9,9,9,9,9,9,9,99,9,9,9,9,9,9,1,4,0,9,0,0,0,0,0,1,123930,新台幣,1,1,44160,0,0,1,29280,0,0,0,0,0,0,34610,新台幣,,,,,14640,3,2020,3,,,2440,4,15510,4,6980,0,5273,0,0,2171,1086,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,65,235,240,254,271,273,275,294,307,315,367,861,865,,,,,,,,,,,,,,,,,,,,,,,65,0,0,0,0,0,0,1,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,4,4,4,5,5,5,5,5,4,4,4,5,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2,2,4,4,1,2,1,11,1
2695,6,6,1,30,1,0,0,9,9,9,9,9,9,9,9,9,9,88,88,88,9,9,9,9,9,9,9,9,9,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0,0,0,0,0,0,0,0,3,3,9,9,9,9,9,1,3,0,9,0,0,0,0,0,1,1103,美元,1,1,425,1,173,1,130,0,0,1,43,0,0,3510,新台幣,,,,,,,,,,,,,3510,1,0,2352,1158,0,0,0,0,0,0,0,0,,1,0,0,0,1,0,0,0,1,1,1,1,0,0,0,0,0,0,0,1,3,12,65,165,181,185,187,235,236,254,271,273,317,843,865,,,,,,,,,,,,,,,,,,,,271,0,0,0,0,1,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,4,4,5,5,4,4,5,4,4,4,4,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,3,3,3,6,1,1,12,2
2696,6,4,1,40,4,1,0,9,9,9,9,9,9,9,9,9,9,88,88,88,9,9,9,9,9,9,9,9,9,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,5,9,9,9,9,9,9,9,9,9,99,9,9,9,9,9,9,1,4,0,9,0,0,0,0,0,1,29480,新台幣,1,1,11120,0,0,0,0,0,0,0,0,0,0,9200,新台幣,,,,,3060,1,2040,1,,,,,4100,1,0,0,574,0,3526,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,3,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,1,0,0,1,0,0,0,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,1,4,1,5,5,5,5,5,5,5,5,5,5,5,5,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,2,2,4,2,3,5,1
2697,6,3,2,20,1,0,0,9,9,9,9,9,9,9,9,9,9,88,88,88,9,9,9,9,9,9,9,9,9,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5,9,9,9,9,9,9,9,9,9,99,9,9,9,9,9,9,1,4,0,9,0,0,0,0,0,0,,,,,,,,,,,,,,,,31080,新台幣,11220,2,"5,500",2,6120,2,2040,2,,,,,11700,2,3510,0,0,2340,5850,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,5,8,10,15,52,66,433,807,809,63,,,,,,,,,,,,,,,,,,,,,,,,,,66,0,0,1,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,4,4,5,5,5,4,4,5,4,4,4,5,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,2,2,2,4,1
2698,6,5,1,30,4,1,1,1,1,0,0,1,1,0,0,0,0,1,2,6,1,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5,9,9,9,9,9,9,9,9,9,99,9,9,9,9,9,9,1,4,0,9,0,0,0,0,0,1,3060,人民幣,1,1,1632,0,0,0,0,0,0,0,0,0,0,2240,人民幣,,,,,1122,1,342,1,,,120,1,656,1,0,341,0,0,315,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,4,185,315,843,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,315,0,1,1,0,0,0,0,0,1,0,1,1,4,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,5,5,5,5,5,5,5,5,5,5,5,5,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,2,2,3,2,2,4,2
2699,6,4,1,20,4,1,0,9,9,9,9,9,9,9,9,9,9,88,88,88,9,9,9,9,9,9,9,9,9,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5,9,9,9,9,9,9,9,9,9,99,9,9,9,9,9,9,1,4,0,9,0,0,0,0,0,1,52020,新台幣,1,1,20400,0,0,0,0,0,0,0,0,0,0,20720,新台幣,,,,,8160,2,6120,2,,,,,6440,2,4121,0,0,1159,580,0,0,0,0,580,0,,0,0,1,1,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,1,5,10,18,54,66,69,71,101,433,801,808,,,,,,,,,,,,,,,,,,,,,,,,69,0,1,1,0,0,0,0,1,0,1,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,4,4,4,5,5,4,4,5,4,4,4,4,1,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,53,53,53,53,3,2,2,5,2
2700,6,4,2,20,4,1,1,1,1,0,0,1,0,0,0,0,0,1,2,5,1,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,5,9,9,9,9,9,9,9,9,9,99,9,9,9,9,9,9,0,9,0,9,1,0,0,0,0,0,,,,,,,,,,,,,,,,8770,新台幣,,,,,3580,1,510,1,,,,,4680,1,2200,0,608,0,1872,0,0,0,0,0,0,,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,3,5,10,66,801,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,801,0,0,1,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,1,4,1,4,4,4,4,5,5,5,5,5,0,5,5,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,2,2,2,2,3,2,2,4,2
2701,6,3,2,20,1,0,0,9,9,9,9,9,9,9,9,9,9,88,88,88,9,9,9,9,9,9,9,9,9,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,5,9,9,9,9,9,9,9,9,9,99,9,9,9,9,9,9,1,4,0,9,0,0,0,0,0,0,,,,,,,,,,,,,,,,19830,新台幣,8160,2,"8,000",2,5100,2,1530,2,1530,2,,,3510,1,0,0,0,0,3510,0,0,0,0,0,0,,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,2,5,9,10,51,59,106,801,808,,,,,,,,,,,,,,,,,,,,,,,,,,,106,0,1,1,0,0,1,0,0,0,1,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,5,5,4,4,5,5,5,5,4,5,5,5,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,5,2,3,3,1
2702,6,4,3,60,2,0,9,9,9,9,9,9,9,9,9,9,9,88,88,88,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,5,9,9,9,9,9,9,9,9,9,99,9,9,9,9,9,9,1,5,0,9,0,0,0,0,0,1,171600,日圓,1,1,68600,1,42900,0,0,0,0,1,8600,0,0,15590,新台幣,,,,,6120,1,2040,1,2860,1,820,1,3750,1,0,0,0,0,0,3750,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,13,49,52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52,0,0,0,0,0,1,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,5,5,0,5,5,0,5,0,5,5,5,5,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,5,3,6,2,1
2703,6,3,1,15,1,0,1,1,1,0,0,0,1,0,0,0,0,1,2,6,1,1,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,5,9,9,9,9,9,9,9,9,9,99,9,9,9,9,9,9,1,4,0,9,0,0,0,0,0,0,,,,,,,,,,,,,,,,21050,新台幣,9490,2,"9,300",2,5100,2,1230,2,2450,2,1020,2,1760,2,0,0,0,0,1760,0,0,0,0,0,0,,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,5,65,77,807,808,63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,1,0,0,0,0,0,0,1,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,4,4,4,4,3,4,4,4,4,4,4,4,1,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,2,2,2,5,1
2704,6,5,2,30,4,1,0,9,9,9,9,9,9,9,9,9,9,88,88,88,9,9,9,9,9,9,9,9,9,1,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,5,9,9,9,9,9,9,9,9,9,99,9,9,9,9,9,9,1,4,0,9,1,0,0,0,0,0,,,,,,,,,,,,,,,,20760,新台幣,6280,1,,,4080,1,1020,1,2150,2,1020,1,6210,1,2608,0,683,1739,1180,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,5,13,66,67,69,125,129,801,830,,,,,,,,,,,,,,,,,,,,,,,,,,,67,0,0,1,0,0,1,0,0,0,0,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,5,5,5,5,5,3,5,5,5,5,5,5,1,1,0,0,1,0,1,0,1,0,0,1,0,1,0,0,0,0,1,53,53,53,53,2,2,1,4,2
2705,6,3,4,60,3,0,9,9,9,9,9,9,9,9,9,9,9,88,88,88,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,5,9,9,9,9,9,9,9,9,9,99,9,9,9,9,9,9,1,5,0,9,0,0,0,0,0,1,2307000,韓元,1,1,922000,1,577000,0,0,0,0,1,116000,0,0,15750,新台幣,,,,,8160,2,3060,2,,,1020,2,3510,2,0,0,0,0,0,3510,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,0,0,0,1,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,5,5,0,5,4,4,5,5,5,5,5,5,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,3,3,3,3,5,3,6,1,1
2706,6,14,5,30,4,1,0,9,9,9,9,9,9,9,9,9,9,88,88,88,9,9,9,9,9,9,9,9,9,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,5,9,9,9,9,9,9,9,9,9,99,9,9,9,9,9,9,1,4,0,9,1,0,0,0,0,0,,,,,,,,,,,,,,,,54740,新台幣,17100,1,,,17110,1,9180,1,,,1380,1,9970,1,3788,0,0,3390,2793,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,156,157,160,161,162,164,165,166,172,173,174,181,840,843,,,,,,,,,,,,,,,,,,,,,,157,1,1,1,0,0,1,0,0,0,0,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,1,4,1,5,5,5,5,5,5,5,5,5,5,5,5,1,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,1,54,54,54,54,3,1,1,4,2
2707,6,4,1,45,1,0,1,0,0,0,0,0,0,0,0,0,1,10,99,99,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,5,0,0,0,0,0,0,0,0,2,3,9,9,9,9,9,1,4,0,9,0,0,0,0,0,1,153700,日圓,1,1,56900,1,25400,1,19000,0,0,1,6400,0,0,5700,新台幣,,,,,,,,,,,1020,1,4680,1,0,0,936,0,1872,0,0,0,1872,0,0,,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,65,77,165,166,185,187,215,233,235,808,,,,,,,,,,,,,,,,,,,,,,,,,,185,0,0,0,0,1,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,4,5,5,5,3,3,5,5,5,5,4,4,1,1,0,1,1,0,1,1,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,7,1,1,12,1
2708,6,4,1,40,1,0,1,0,0,0,0,1,0,0,0,0,1,10,5,99,0,0,1,0,0,0,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,5,0,0,0,0,0,0,0,0,2,3,9,9,9,9,9,1,4,0,9,0,0,0,0,0,1,153700,日圓,1,1,56900,1,25400,1,19000,0,0,1,6400,0,0,7950,新台幣,,,,,,,,,1430,1,1020,1,5500,1,0,0,1430,0,2310,0,0,0,1760,0,0,,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,65,77,165,166,185,187,215,233,235,808,,,,,,,,,,,,,,,,,,,,,,,,,,235,0,0,0,0,1,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,5,5,5,5,3,3,5,5,5,5,4,4,1,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,6,1,1,10,2
